,ID,Branch,Interview Date,Transaction Date,Comment Type,Comment,Follow-up,Satisfaction Rating
150,3954033,320,10/7/2014,10/6/2014,Compliment,"Because they go above and beyond what's required, they're very, very friendly. I think they're a smaller branch, and because they're smaller, you know them better than a larger branch. I used to live in South Bend, and I went to all different branches because I was driving all over; I guess that's probably why I didn't get to know them as well. They're very personable. They ask if you want a cup of coffee, if the water's cold. And it doesn't happen often, but I have trouble with walking, and if there are a couple of people in line, they will ask me if I need to sit.",,10
151,4059468,354,11/24/2014,11/21/2014,Compliment,"Because they greet me by name. They treat me like a person, not a number. I don't like online banking, or drive-thrus. I deal with bankers in person. I don't know how they do it; they greet me every time I come in the door. I could not believe it, the second trip there. It's amazing. A fantastic place. I like the downtown branch as well. Personally, I don't believe in debit cards. I guess I am just too old-fashioned. There's just too much fraud going on. I like to do my banking face-to-face. I use checks. I like the way that MY BANK operates, and like doing my banking there very much. They seem to be one of the most personable businesses that I do business with, and are professional and friendly.",,9
152,4252564,312,2/11/2015,2/11/2015,Compliment,Because they have always taken care of me.,,9
153,3353420,160,4/15/2014,4/14/2014,Compliment,"Because they have always treated me very good, and they've always made good loans for me. If I have any problems, there is always someone there to solve it, and if I have any questions, someone is always there.",,9
154,4308012,160,3/6/2015,3/5/2015,Compliment,Because they have always treated us very well. They are friendly.,,9
155,3395913,161,4/23/2014,4/22/2014,Compliment,Because they have good customer service. They just make you feel very welcome. They know your name when you walk in. It's nice to get called out by name.,,8
156,3661509,312,6/18/2014,6/17/2014,Compliment,"Because they have great service, and help me with my problems and banking needs. I've never had a problem with them.",,10
157,3705294,115,7/8/2014,7/7/2014,Compliment,Because they know me and I've been with them for years.,,10
158,3738215,313,7/21/2014,7/18/2014,Compliment,"Because they know me by name, and they're comfortable. Just by knowing my name, being quick, not asking a bunch of questions other than the one's they're supposed to. It's just what I'm used to, I guess.",,9
159,5047786,161,12/29/2015,12/17/2015,Compliment,Because they know me personally. I would like to see better interest rates.,,10
160,3599007,318,6/5/2014,6/4/2014,Compliment,"Because they know me personally. They address me by name, and they treat me like a real person. They handle my loan transactions. I've had no problems with them, and I've been banking with them for five years now.",,8
161,3498266,311,5/14/2014,5/13/2014,Compliment,"Because they know their customers. They check identification, so they're thorough. And they have always answered my questions very promptly, and they're more than willing to help me out with anything I need to know.",,9
162,3794749,161,8/11/2014,8/8/2014,Compliment,"Because they know you by name when you walk in, do anything to help you.",,8
163,4232974,318,2/5/2015,2/4/2015,Compliment,"Because they pay attention to you, and they listen to you. They get right to the point, and you're out of there. You never have a long wait.",,10
164,4540504,310,6/11/2015,6/10/2015,Compliment,Because they provide excellent service to myself and my clients. Because they are really courteous.,,10
165,4826134,161,10/1/2015,9/30/2015,Compliment,"Because they treat me like an actual customer instead of another number. Because every time I walk in, they know my first name.",,9
166,3716139,115,7/11/2014,7/10/2014,Compliment,Because they treat me really well.,,9
167,4418241,354,4/20/2015,4/17/2015,Compliment,"Because they treat me with respect. They know my name. The people are outstanding. They treat me with respect. I don't know. I go in there, and they know my name, and they already have my account set-up. I just tell them what I need, and they give it to me. Everybody who works there is outstanding. Every girl in there is cool; they have got it down! They are very helpful, very respectful, and very business-like.",,10
168,3863611,318,9/8/2014,9/5/2014,Compliment,"Because they treated me very well. For me to be a new customer they did everything they needed and everything I wanted. Because of their treatment, they treated me very well.",,9
169,4773358,115,9/10/2015,9/9/2015,Compliment,"Because they were very nice and kind. They were very pleasant to deal with. They have nice, young girls in there. I had no problems whatsoever.",,9
170,5043618,350,12/23/2015,12/16/2015,Compliment,"Because they’re always polite, they always take care of all of my questions, and I never had any problems. I've recommended them to several different businesses and my family members. Because they’re very friendly and care about what you need. They’re very helpful.",,8
171,3340396,161,4/11/2014,4/10/2014,Compliment,"Because they're always friendly. I have had no problems with my account and no mess-ups. It's just nice, smooth business. They're always friendly when I come in. They take good care of me. It's just a really good atmosphere.",,9
172,3740632,354,7/21/2014,7/18/2014,Compliment,"Because they're good people to go to. They help you out. I don't know, it's a bank.",,8
173,4601744,350,7/1/2015,6/30/2015,Compliment,"Because they're personal with everyone, very attentive and they treat their customers like their friend. Because they're good with their customers.",,10
174,4981280,350,11/18/2015,11/17/2015,Compliment,Because they're the best bank out there. They're great. They just have good service.,,9
175,3513969,350,5/19/2014,5/16/2014,Compliment,"Because they're very courteous at all times and at all branches that I go to, for myself only. They listen to their customers very well, and they're very pleasant. They're very caring when it comes to money matters and their greetings. They're very honest, and they always make you feel good to come back with anything if you need to come back. It's with every branch. That's for me. I've heard other people say they're good too.",,10
